bower/bower,coveralls,2014-11-20T18:36:49Z,seems like coveralls failed to run on this pr. hence travis fail ...,negative
ipfs/js-ipfs,uglify,2018-03-17T06:32:48Z,changing uglify config to support ipfs make it quite sad from the dev experience perspective. especially if you're using a tool like create-react-app in which you don't have access to the webpack config (and ejecting is not an option). may we reopen this issue until we have a definitive fix?,negative
cfpb/hmda-platform,codecov,2016-07-11T22:04:31Z,codecov is complaining that the coverage percentage is decreasing. which is true. but that's because there are fewer lines of code.  i might look into removing the unused lines. but it seems separate from this pr.,negative
iurimatias/embark-framework,mocha,2017-03-08T14:08:01Z,are you running ```embark test``` or ```mocha test/ --no-timeouts``` with the no-timeouts option?,neutral
iurimatias/embark-framework,mocha,2017-03-08T14:09:59Z,i'm unit testing the framework itself via `grunt mochatest`,neutral
chentsulin/electron-react-boilerplate,eslint,2016-04-15T11:26:27Z,i am almost ready to merge this pr. jhen0409 could you move `--ignore-pattern` to a `.eslintignore`? thanks a lot.,positive
chentsulin/electron-react-boilerplate,eslint,2016-05-13T17:40:53Z,upgraded eslint-config-airbnb to v9,neutral
AnalyticalGraphicsInc/cesium,jasmine,2018-03-28T15:38:14Z,update semver major npm modules. no code changes. but we did have to disable random test ordering in jasmine since cesium's unit tests unfortunately do not work when ran in a random order.i'll write up an issue to re-enable random test running (and fix broken tests).,negative
AnalyticalGraphicsInc/cesium,jasmine,2018-03-28T15:40:23Z,enable jasmine random test ordering and fix broken tests. #6383 upgraded jasmine which includes random testing ordering as the default.  this is desired because it creates more robust. standalone unit tests and make sure unit tests don't conflict with each other.  unfortunately. cesium's current unit tests have lots of this going on.  someone needs to re-enable the flag in `karma.conf.js` and fix any test failures exposed by repeatedly running `npm run test`. (this doesn't affect our ancient copy of jasmine that runs in the browser),negative
AnalyticalGraphicsInc/cesium,jasmine,2018-03-28T15:55:40Z,whoops. looks like there was some unexpected breakage (probably do to globby update). looking at it now.,positive
AnalyticalGraphicsInc/cesium,jasmine,2018-03-28T19:04:58Z,looks good. thanks mramato!,positive
google/blockly,eslint,2018-03-21T05:32:37Z,`eslint` is dead in the water here and **2** tests failed. i'll chase these up.,negative
GoogleCloudPlatform/nodejs-docs-samples,standard,2016-10-01T23:22:49Z,new quickstarts.. ace-n sorry for the size of the pr. it should be a quick review. i added a few new quickstarts and brought the other quickstarts up to standard.,neutral
GoogleCloudPlatform/nodejs-docs-samples,standard,2016-10-03T16:59:48Z,note: circleci is failing. seemingly because `google-cloud/dns` doesn't exist.jmdobry is this something you can fix? (i'll review/comment on the pr in the meantime - but that way we can run the unit tests before merging.),negative
GoogleCloudPlatform/nodejs-docs-samples,standard,2016-10-03T17:06:25Z,fixed. i forgot to add `dns` to the `scripts/install` file.,neutral
GoogleCloudPlatform/nodejs-docs-samples,standard,2016-10-03T21:44:07Z,lgtm.,neutral
GoogleCloudPlatform/nodejs-docs-samples,standard,2016-10-03T23:20:32Z,simplify translate samples and bring up to standard.. same changes as the recent cloud storage pr.,neutral
GoogleCloudPlatform/nodejs-docs-samples,istanbul,2016-03-30T01:50:16Z,jsimonweb ready for review. i suspect the coverage decrease is due to the switch from istanbul to nyc.,negative
GoogleCloudPlatform/nodejs-docs-samples,codecov,2016-08-19T01:25:17Z,...is there a reason test coverage dropped so much. or is `codecov.io` just being flaky?(if it's just `codecov.io`. lgtm.),neutral
vatesfr/xen-orchestra,eslint,2018-03-09T10:53:32Z,fix(prettierrc): add trailingcomma to avoid conflicts with eslint,neutral
Modernizr/Modernizr,sauce,2014-05-04T03:05:56Z,jokeyrhyme #1247 has operation aborted issues in ie7 which i believe is a vm issue as sauce labs ie7 doesn't throw the same error that browserstack has.,negative
rambler-digital-solutions/dotfiles,eslint,2016-08-10T22:31:52Z,feature/import-plugin added rules from eslint-plugin-import,neutral
rambler-digital-solutions/dotfiles,eslint,2016-08-12T10:21:06Z,add test with cases for eslint. добавил пример как тестировать eslint непосредственно на каком-то исходном коде,neutral
svgdotjs/svg.js,karma,2017-03-02T16:24:57Z,we could run all the tests for different documents. only the very first setup code would be different for svg (the first four lines in helper.js).for now i dont think a seperate environment is needed. op updated its post and he uses an html document. too. so we can test the most relevant cases in our normal spec.however to make sure that everything really works. it might be useful to have this svg environment.cool thing about the logo on the karma website. they should change the title to svg.js though... :),neutral
alfa-laboratory/arui-presets,eslint,2018-03-19T18:40:22Z,feat(eslint): add componentdidcatch handling in plugins,neutral
walmartlabs/eslint-config-defaults,eslint,2016-05-02T07:32:01Z,hi all. is this still an issue? i'm using a globally-installed `eslint` and am not having issues.,neutral
react-boilerplate/react-boilerplate,eslint,2016-09-16T09:01:09Z,pre-commit stops working after setup and clean. i tried out the pre-commit functionality in the example project before running the setup and clean commands and this functionality seems super convenient. however. after starting to develop my own project after running setup and clean. the pre-commit checks seem to be disabled. i tried adding a bogus .js file with many lint error which were detected by my ide (using the project's eslint config). but the commit still went through. is this a bug or can i simply enable and edit the config somewhere? the pre-commit in my package.json has no diffs with the current head. thanks!,negative
react-boilerplate/react-boilerplate,eslint,2016-09-25T04:31:59Z,yes. i think so. as part of the weekly dependency update i do a `git commit` a new clone after `clean`.i see precommit hook run eslint and style lint.works as expected afaict.,negative
react-boilerplate/react-boilerplate,eslint,2016-10-03T06:18:44Z,why is `react/prefer-stateless-function` disabled?. in many places. it seems like the eslint rule `react/prefer-stateless-function` is disabled. what was the reasoning for this decision? personally. i think stateless components is one of the best parts of react because it emphasizes how the ui is a pure function of the state.,negative
react-boilerplate/react-boilerplate,eslint,2016-10-03T17:31:01Z,i see. thanks for clarifying.,positive
react-boilerplate/react-boilerplate,eslint,2016-10-04T08:50:26Z,shouldn't `react/prefer-stateless-function` be disabled in `package.json`?,neutral
react-boilerplate/react-boilerplate,karma,2016-09-29T03:33:34Z,and should the source code that being used in backend alone will be kept in `/app` directory the same as frontend source code? or should we kept in `/server` ? can you give me some idea please ?and can i use karma as a test runner for backend functionality ?,neutral
Esri/esri-leaflet,standard,2015-12-04T16:46:55Z,supporting tile map service with different lods. i'm trying to make a start on being able to use a tiled map service which has different levels of detail than the arcgis online schema and i'm running into issues that i can't quite fathom.i've a tiled map service which shares the same schema as an arcgis online service. except that the scales at the different lods are different.i've updated the resolutions in the tilemaplayer.js to reflect the resolutions of this map service and whilst it would seem to initially work as you zoom in and out the geography changes. by that i mean you could zoom into france and as the map scale changes you are suddenly looking at australia - or worse the app is requesting tiles that don't exist (getting 404's)......tile also seem to arranged incorrectly (so a tile for australia may be put next to a tile from somewhere else so the map looks like gibberish)is there something in particular that i'm missing? can anyone offer any pointers?thanks. tonybtw. the reason we're looking to do this is that we have a corporate standard for lods that all of our leaflet apps are being written to use and so loosing the ability to use agol services is not a significant issue at this stage.  eventually i'd like to see if we can produce an update to the tilemaplayer.js that dynamically builds the necessary resolutions from the service's metadata each time a new layer is created / added - would this generally be of use?,negative
Esri/esri-leaflet,standard,2015-12-04T21:34:13Z,ideal - thanks for the pointer.will update the thread on progress next week.,positive
apache/zeppelin,selenium,2016-06-13T07:06:50Z,you need to trigger the selenium test locally. it doesn't by default without some configuration.(test_selenium="true" as env)otherwise you can just push your changes and let the ci do it,neutral
apache/zeppelin,selenium,2016-06-13T13:46:48Z,leemoonsoo thank you for taking a look at it. have added a selenium test case for the same.,neutral
apache/zeppelin,selenium,2016-06-13T13:48:37Z,bzz thanks for the guide. i'm good at selenium. thus i thought zeppelinit.testsparkinterpreterdependencyloading was related to that issue. i'll look into it but do you know how to reproduce or why it occurs? i re-triggered it and passed all tests.,positive
apache/zeppelin,selenium,2016-06-14T08:28:13Z,somehow selenium tests keep error with ```tests in error:   paragraphactionsit.testremovebutton:145->abstractzeppelinit.waitforparagraph:84->abstractzeppelinit.pollingwait:110 â» timeout  paragraphactionsit.testmoveupanddown:182->abstractzeppelinit.waitforparagraph:84->abstractzeppelinit.pollingwait:110 â» timeout  paragraphactionsit.testcreatenewbutton:77->abstractzeppelinit.waitforparagraph:84->abstractzeppelinit.pollingwait:110 â» timeout```which is not related.  will be reopening. ready for review,negative
apache/zeppelin,selenium,2016-06-15T04:12:08Z,lgtm. minahlee the selenium test of travis has a problem so corneadoug is fixing now.,neutral
apache/zeppelin,selenium,2016-06-21T06:09:21Z,i am ok with either approach. seems like corneadoug has strong opinion on having two separate menu so i will leave it as it is. i will need to fix selenium test to make it to be merged though.,positive
apache/zeppelin,selenium,2016-06-21T21:24:05Z,updated selenium test and ci passes,neutral
apache/zeppelin,selenium,2016-06-22T15:11:26Z,astroshim could you rebase and see if it passes selenium test ci build profile?,neutral
apache/zeppelin,selenium,2016-06-22T17:28:38Z,the selenium test has passed!!,neutral
apache/zeppelin,selenium,2016-07-05T06:12:24Z,let me merge this into master as hotfix once the selenium test of last commit becomes green.,neutral
apache/zeppelin,karma,2015-07-17T09:44:09Z,why would adding components to karma.conf break the ci?,neutral
yeoman/generator,mocha,2013-07-05T10:57:30Z,i would like to write-up a proposal for generators that can easily consume or build-on other generators. i feel like this is parallel to the unit-testing story as we ideally want generator-mocha and so on to be able to work more closely with framework generators.people want to be able to yo chromeapp angular karma and so on with it just working. right now that's far off from what is capable of doing cleanly.,neutral
yeoman/generator,coveralls,2014-02-15T12:13:23Z,up coverage result on coveralls. everything is in title.,neutral
yeoman/generator,coveralls,2014-03-10T17:33:56Z,mazerte any chance you can address the precedent comments?,neutral
yeoman/generator,coveralls,2014-03-10T17:51:29Z,yes. i test it this way in inquirer because i test the inquirer implementation. in the context of yeoman. you test yeoman. not inquirer and the readline. as so. you only need to mock (override) the adapter prompt method for your own mocked one. for example:``` jsbeforeeach(function () {    this.promptreturns = { status: 'force' };    mockadapter.prompt = function (questions. cb) {        cb(this.promptreturns);    });});```,negative
anvilresearch/connect-nodejs,eslint,2016-01-27T23:53:15Z,i was just about to take a look at the camelcasing comments from christiansmith on gitter. i'd be interested to hear about which errors you're getting. i'm not getting any at the moment. for me `npm run test` gives 414 passing and 20 pending tests.christiansmith i don't believe the camelcase thing is configured in the `eslint` configuration at the moment (nor is it called before running tests as it is in other anvil repositories). are either of these something we'd like to add?also would you like these 'correction' commits to be squashed or left as-is? i can go either way.,negative
anvilresearch/connect-nodejs,eslint,2016-01-28T16:55:41Z,bauglir we can look into the eslint config separately. i want to go ahead and merge this. looks great. thanks for the work!,positive
strongloop/generator-loopback,eslint,2016-12-07T09:30:07Z,update to latest eslint and loopback config. this allows us to start using es6 syntax in the codebase.,neutral
zurb/foundation-sites,karma,2014-03-23T14:05:28Z,update devdependencies in package.json. remove duplicates and update all packages except:- highlight.js ... because it causes error with grunt- karma related stuff ... because i am not sure how are you using this and there might be potential conflicts,negative
zurb/foundation-sites,karma,2014-03-26T12:06:45Z,updated. conflict resolved,positive
vvo/selenium-standalone,selenium,2015-01-03T08:43:59Z,update start-selenium. start-selenium was broken after last commit because no callback was being passed.added a noop callback,negative
vvo/selenium-standalone,selenium,2015-01-04T02:43:01Z,update config settings. conf.js assumed hub url port of 4444if -port 222 is passed as selenium server argumentthe server will start but then get killed after 60s timeoutadded simple argument parser specifically looking fora port passed as selenium standalone argument,negative
vvo/selenium-standalone,selenium,2015-01-04T08:07:52Z,thanks again. i also did some changes to the start-selenium bin so that it does not uses the cb() for now.this project needs some serious refactoring :d,negative
vvo/selenium-standalone,selenium,2015-01-09T16:25:33Z,selenium standalone intermittently fails. since merging into pouchdb the selenium tests are failing a lot more commonly than they used to be. i havent figured out why yet,negative
vvo/selenium-standalone,selenium,2015-01-09T16:51:43Z,but there's the get request being done so that's strange. maybe log how many tries you do,neutral
vvo/selenium-standalone,selenium,2015-01-09T17:01:41Z,give selenium more time to start,neutral
vvo/selenium-standalone,selenium,2015-01-09T20:54:30Z,sorry i am the one responsible for lowering the timeout :),negative
vvo/selenium-standalone,selenium,2015-01-10T01:00:31Z,vvo any chance of a quick patch release before v3? this is hitting everyone who makes a pr against pouchdb and i wont be able to update to v3 for a few days?either way closing as its merged. thanks,positive
vvo/selenium-standalone,selenium,2015-01-12T19:51:54Z,amiya-pattnaik i have too litle information to help you i know project working fine with latest selenium-standalone. you better have a look yourself if you want to debug.,positive
vvo/selenium-standalone,selenium,2015-01-16T18:34:47Z,generic error when the jar is missing. when running `selenium.start` without having the jar in place. you end up with a generic error (timeout). highlights two things. actually:- imo there should be a specific error for this case (it'll probably be common for api usage)- `selenium.start` should listen to the `exit` event and generate an error if it has yet to start,negative
vvo/selenium-standalone,selenium,2015-01-16T18:47:09Z,great to see you contributing but what is the added value of this statement at this particular position in the readme?you want to say that the chromedriver is not stored on selenium servers that's it?,neutral
vvo/selenium-standalone,selenium,2015-01-16T18:57:04Z,> selenium.start should listen to the exit event and generate an error if it has yet to startok so now i understand th exit thing. let me handle all this for you.,negative
vvo/selenium-standalone,selenium,2015-01-16T19:00:31Z,awesome. thanks!,positive
vvo/selenium-standalone,selenium,2015-01-16T19:01:53Z,extra clarification. just in case: the child process dies immediately if the jar is missing (it emits `exit`). but selenium-standalone misses that event. so it keeps waiting until it times out,negative
vvo/selenium-standalone,selenium,2015-01-16T19:02:40Z,ok so looking at your behavior. the missing features for you would be:- listen for exit of selenium before it has started: it should be an error right? seems legit (#57)- provide a way to get the selenium log. either by returning you the child_process immediately or provide a seleniumlogger function that will listen for stdin/stdout for youwhat do you tihnk?,neutral
mcollina/ascoltatori,mocha,2014-04-12T13:26:12Z,spurious test failures due to weird mocha supports. also. it's not reallyascoltatori responsibilityto do it. normally. you might want a domain foreach subscriber. not a general one.,neutral
nathanboktae/mocha-phantomjs,mocha,2015-11-03T22:03:52Z,same issue for me. running mocha-phantomjs on an elcapitan osx:```> mocha-phantomjs ./test/client/index.htmlphantomjs terminated with signal sigkillnpm err! test failed.  see above for more details.```,negative
nathanboktae/mocha-phantomjs,mocha,2015-11-06T20:08:13Z,es6 code doesn't work?. i'm having some issues running my tests that contain es6 code? they run just fine if i open up the `test.js` file in say chrome where v8 is definitely ready to handle es6 but not in the interpreter packaged with `phantomjs`. is there anyway to make `mocha-phantomjs` compatible with es6 besides pre-`babelify`ing the test.js file?,neutral
nathanboktae/mocha-phantomjs,mocha,2015-11-12T07:59:48Z,lgtm. :+1:,neutral
nathanboktae/mocha-phantomjs,mocha,2015-11-19T20:43:45Z,is there a way to use the mocha --compiler flag while running through mocha-phantomjs? this would make it simple to use babel. as with other mocha code:`mocha --compilers js:babel-core/register`,neutral
nathanboktae/mocha-phantomjs,mocha,2015-11-19T20:56:25Z,that's for when mocha runs in node.js. mocha runs in the browser in phantomjs with `mocha-phantomjs`. if you want to bring in babel on the client side and compile your code there. that works.,neutral
nathanboktae/mocha-phantomjs,mocha,2015-11-20T08:01:36Z,yup that works. #hipstertax (i pay it too sometimes :),neutral
stormpath/express-stormpath,eslint,2016-03-04T17:42:18Z,fixed issue with deprecated eslint rules.,neutral
jfhbrook/node-ecstatic,eslint,2017-12-16T06:38:25Z,hehe failing in node 4 and 5 after i followed airbnb's eslint - dropping node 4 and 5 support to destructuring assignment or make two small fixes in tests... yaa. remove destructuring - it also sounds so negative.,negative
marionettejs/backbone.marionette,mocha,2014-10-24T00:50:48Z,trigger method optimizations. this pr adds a special internal function``` jsmarionette._triggermethod```how should i benchmark this. the only benchmark i've used so far is the reported running time of the test-suite. according to `mocha` post these changes the tests run `300ms - 400ms` faster (with a couple extra tests). note: `triggermethod` is called 7790 times in the specsfeel free to reject as this really dirties the code. but i feel it may be worth it for such a hot function,negative
marionettejs/backbone.marionette,mocha,2014-10-24T18:49:07Z,if `_triggermethod` allows passing a context does this then remove the need for `triggermethodon`?,neutral
marionettejs/backbone.marionette,mocha,2014-10-26T01:52:17Z,megawac. want to add jshint exceptions to the top of the file so that travis passes?,neutral
marionettejs/backbone.marionette,mocha,2014-10-27T15:08:49Z,hey megawac. i just rebases master onto minor. mind doing a quick rebase and re-push.,positive
marionettejs/backbone.marionette,mocha,2014-10-27T18:33:11Z,duncanbeevers - we're investigating. but good news. this has nothing to do with your change :) looks like a package dependency broke for mochatest,positive
marionettejs/backbone.marionette,mocha,2014-11-03T19:32:35Z,megawac just cherrypick this whenever and i will :eyes: thanks again :heart:,positive
marionettejs/backbone.marionette,mocha,2014-11-09T22:26:37Z,if you put this at the top of the file it should fix those.``` js/* jshint maxstatements: 14. maxcomplexity: 7 */```,neutral
marionettejs/backbone.marionette,mocha,2014-11-09T22:37:48Z,yeah. working on another project at the moment. i'll come back to this later to night probably,neutral
apache/tinkerpop,standard,2015-06-18T17:53:23Z,if you are messing with gremlin-hadoop dependencies then i would not only verify against the integration tests. but also against standalone servers of both hadoop and sparkserver as that is where the `<dependency>`-exclusion balancing act makes itself apparent. if everything still works (no weird classnotfound. methodnotfound. etc. exceptions) on standard gremlin olap queries. then it should be good to merge.,neutral
nteract/nteract,mocha,2016-05-17T19:01:23Z,we do have access to the dom with `electron-mocha` for testing. `setcellhoverstate` seems like the most likely candidate for testing.,neutral
nteract/nteract,eslint,2016-09-14T00:32:02Z,rely on rx for async completion flow. completion only gets used in the editor so i reduced the boilerplate down a bit into one function on the component. we can extract this after.the flow is way more direct. no more back and forth with promises and callbacks. also. i cleaned up the use of `debounce` in favor of `switchmap` - user gets exactly their intent and code state.while i was at this. i noticed that eslint-config-airbnb (or some downstream dep) introduced a new rule that i'll have to clean up on another pr. dropping it via our config now.,negative
nteract/nteract,eslint,2016-09-14T00:32:20Z,amusingly. i'll bet this increases code coverage. i'll be writing some tests now.,positive
nteract/nteract,eslint,2016-09-14T00:56:12Z,whoa whoa. i'm deep in tests. it's cool,positive
nteract/nteract,eslint,2016-09-14T04:34:08Z,more editor cleanup. tiny bit more tested. meanwhile. i cleaned out a bunch of tests and started setting up an eslintrc for the test directory.,neutral
nteract/nteract,eslint,2016-09-15T05:52:13Z,remove old dep. bump eslint-plugin-react. general cleanup.,neutral
nteract/nteract,codecov,2016-09-11T21:41:23Z,once codecov updates again. this is ready to go. i need to do some thinking on how to do duplicate notebook.,neutral
nteract/nteract,codecov,2016-09-11T22:33:56Z,hopefully this didn't break codecov... please report back codecov. i miss you.,negative
nteract/nteract,codecov,2016-09-12T04:34:26Z,add initial comm test suite. now everything in `src/notebook` is analyzed by codecov so we have a more accurate coverage value.,positive
nteract/nteract,codecov,2016-09-12T05:14:31Z,.,neutral
nteract/nteract,codecov,2016-09-12T06:06:30Z,amusingly. we don't actually use this code anywhere - it's part of the setup for the widgets.,positive
mantoni/mochify.js,mocha,2015-01-22T18:32:15Z,need to pass --web-security=[true|false] to phantomjs. hey!i'm building an api module that is supposed to work both in node and in privileged browser environments such as phonegap/cordova. it contains integration tests making cross-origin requests to a url that is not cors-enabled. this is fine for my use-case since the xhr in phonegap/cordova is not restricted by the same-origin policy.these integration tests work with mocha (since node too can make cross-origin requests). but fail in mochify since it's not currently possible to pass the necessary `--web-security=false` flag into mochify and on to phantomic and phantomjs. do you think we could add support for it somehow? if so. i can do the implementation. but we'd of course have to agree on a sane solution.i guess we could either make some kind of subargs thingy that lets you specify arbitrary arguments to be passed on from mochify to phantomic and then on to phantomjs. or we could add an explicit --web-security flag to mochify and phantomic. do you prefer any of them. or do you have any other ideas?thanks!,neutral
mantoni/mochify.js,mocha,2015-01-23T07:04:24Z,it should be straight forward to add an explicit -- option for this. use the phantomjs option name and just pass it through.i gave up looking into a generic solution for options. you need to know which one affects which library. assign default etc...thanks!,positive
mantoni/mochify.js,mocha,2015-01-27T09:06:23Z,good work :+1:,positive
mantoni/mochify.js,eslint,2016-01-28T19:47:25Z,gyandeeps you're talking about mocha now. mochify is a slightly different story. you're not testing eslint in the browser with mochify. do you? :grinning:,neutral
bigcommerce/stencil-cli,eslint,2017-10-05T23:01:41Z,solved: thanks to mjschock . i was able to fix the problem. turns out that i had a video in the project folder that was taking up a lot of space (about 20 mb). i moved that video into webdav and referenced it there instead. after making those changes. i was able to both upload and process my theme successfully.side note: if you have bunch of red errors while bundling (via 'stencil bundle' or 'stencil push'. try removing the .eslintrc and .eslintignore files. that was another problem i ran into earlier.,negative
jshint/fixmyjs,jshint,2013-11-11T06:19:19Z,updated one more time. removed deprecated jshint options and enabled more stuff in jshintrc.can't we make jshint ignore options it doesn't know like `auto_indent` and `indentpref`? or work around this somehow?,neutral
hoodiehq/hoodie,karma,2013-11-14T15:46:21Z,ay gotcha! looks good to me! or anything particular i should look into? i've just seen that you downgraded karma. why's that?,positive
hoodiehq/hoodie,karma,2013-11-14T15:47:02Z,>  i've just seen that you downgraded karma. why's that?some peer dependency issue...,neutral
hoodiehq/hoodie,karma,2013-11-22T19:23:09Z,what's the status here?,neutral
hoodiehq/hoodie,karma,2013-11-22T19:32:49Z,svnlto could you please look into this? it's really obstructive,positive
hoodiehq/hoodie,karma,2013-11-25T09:17:38Z,gr2m status is: it's working but ff build currently fail because of an issue with tests.,negative
cloudchen/grunt-template-jasmine-requirejs,jasmine,2014-05-20T09:31:39Z,hello. how can i change the fixture paths for jasmine-jquery? can i pass some params?,neutral
cloudchen/grunt-template-jasmine-requirejs,jasmine,2014-05-20T16:11:28Z,at the end of the day i created another helper and changed the paths there,neutral
hammerjs/hammer.js,jshint,2017-01-24T14:50:16Z,syntax error when combined between multiple scripts. there seems to an error caused by an unclosed function/exception. the error i get when i include this script:     `syntaxerror: expected expression. got '*'`would it be possible to check this script with jslint (jshint.com)?,negative
cpojer/js-codemod,eslint,2016-02-26T23:48:21Z,thanks. should probably make eslint throw on travis..,neutral
cpojer/js-codemod,eslint,2016-02-27T00:55:54Z,i think if you only have warnings. eslint will use an exit code of 0. which i think travis will not fail on. you probably want to tell eslint to use errors instead of warnings for the things you care to enforce at ci.,negative
cpojer/js-codemod,eslint,2016-03-11T08:23:09Z,add dangling commas transform. transform to add dangling commas to allow enabling eslint dangling-commas always-multiline rule. it formats only arrays and objects that don't already have a dangling comma to keep changes as minimal as possible.what i did is to find all the object/arrays that don't have a trailing comma and then add a random key to them so they are modified. then in a second pass i remove the added keys and format using recast trailingcomma option.the end goal here would be to run that the on react-native codebase to enable stricter eslint rules without having to manually fix the 1k+ warnings it will generate :)tested against the react-native codebase pretty succesfully. the only thing it doesn't support that eslint complains about is trailing commas in destructuring. it should be pretty easy to add support.,positive
cpojer/js-codemod,eslint,2016-03-11T08:28:07Z,cc cpojer,neutral
cpojer/js-codemod,eslint,2016-03-11T08:28:16Z,benjamn is there a way to force-reprint a node?,neutral
cpojer/js-codemod,eslint,2016-03-11T08:43:44Z,:+1: damn i liked my hacky 3am solution haha,positive
cpojer/js-codemod,eslint,2016-03-11T08:46:26Z,it's certainly original! i'd prefer not to add anything to objects or arrays though. even if its temporary! i'm scared that the codemod goes wild and adds a field it doesn't remove.,negative
cpojer/js-codemod,eslint,2016-03-11T08:56:41Z,alright now it's a lot less funky :),neutral
cpojer/js-codemod,eslint,2016-03-11T08:59:18Z,would you hate me if i asked you to change `hasnodanglingcomma` to `hasnotrailingcomma` or so?,negative
cpojer/js-codemod,eslint,2016-03-11T09:01:38Z,should i change dangling comma for trailing comma everywhere then? i just took the name from the eslint rule.,neutral
cpojer/js-codemod,eslint,2016-03-11T09:03:15Z,i would be very happy if you did. :),positive
cpojer/js-codemod,eslint,2016-03-11T09:11:38Z,i love it! thanks. are you going to actually run it on react-native? :),positive
cpojer/js-codemod,eslint,2016-03-11T09:11:52Z,fixed. now i hate you forever :),negative
cpojer/js-codemod,eslint,2016-03-11T09:13:59Z,i tried it and it worked well. there was a few minor issues that were not related to this transform so i'll have to check that first.,neutral
appium/appium,selenium,2014-09-15T09:40:45Z,same error message as "mahshadul" . could not get list of sessions from appium serverbe sure the appium server is running with an application opened by using the "app path" parameter in appium.app (along with package and activity for android) or by connecting with selenium client and supplying this in the desired capabilities object.tried with app file as you mentioned above. but the issue is not solved,neutral
appium/appium,selenium,2014-09-18T09:06:26Z,i got this problem today: org.openqa.selenium.sessionnotcreatedexception: a new session could not be created. (original error: could not push strings.json),negative
appium/appium,selenium,2014-09-18T16:35:10Z,i have the same problem i think(mine is hybrid app). what happens if "appium inspector" does not find the webview element. but using selenium java/appium i try to access the element (i know the id of the element) ?since "appium inspector" was not able to detect the element. will "appium" not find the the element when we run the test ?,neutral
appium/appium,selenium,2014-09-23T08:49:56Z,can anyone tell me how we can get "content-desc" text on android app using getattribute function on selenium on appium.. i couldn't get the above attribute..i am able to get attribute text of other nodes like clickable. checked but i cant find content-desc. class and package text into the android app...,neutral
appium/appium,selenium,2014-09-30T06:29:25Z,how to scroll down a window in ios native application using web driver command.. hi...i am trying to use java script scroll command to scroll the page while automating ios mobile native application to scroll the window down .but i am getting error message :org.openqa.selenium.webdriverexception: not yet implemented. can you please tell me how to scroll down in i os mobile native application using appium and selenium webdriver command.,negative
appium/appium,selenium,2014-09-30T13:56:14Z,this site is for reporting bugs.  ask your question in our forum and specify the client you're using.  thanks!,positive
appium/appium,selenium,2014-10-02T06:58:02Z,any updates here?,neutral
appium/appium,selenium,2014-10-02T20:45:35Z,is this the correct path to the apk? `c:\javapractice\appiumseminarsession1\app\workpress.apk`,neutral
appium/appium,selenium,2014-10-02T20:48:59Z,yes i have made folder in eclipse project itself and pasted .apk file over there,neutral
appium/appium,selenium,2014-10-02T20:52:15Z,name of folder within eclipse is app where i have pasted .apk file,neutral
appium/appium,selenium,2014-10-02T21:30:04Z,yes i found what was the problem app spelling mistake it should be wordpress not workpress :),neutral
appium/appium,sauce,2014-07-21T23:45:34Z,(or you can privately e-mail it to me at my username at saucelabs if it's sensitive),neutral
appium/appium,sauce,2014-07-23T10:28:36Z,ci: configured sauce connect,neutral
appium/appium,sauce,2014-08-05T18:33:23Z,for sauce-related questions. please get in touch with sauce labs support,positive
appium/appium,eslint,2016-12-07T22:44:51Z,bring appium eslint up to speed. and a bit of refactoring. imurchie can i get a review please!,positive
appium/appium,eslint,2016-12-07T22:50:51Z,hmm. odd that this is running on appium-ci in additino to travis,neutral
appium/appium,eslint,2016-12-07T22:56:52Z,looks good to me.i think the appium ci has been going the whole time. trying to run _everything_.,neutral
appium/appium,jshint,2014-07-30T05:52:00Z,added grunt-newer. to only lint changed files. only works for jshint. there's some issue with jscs that wasn't worth spending time on fixing. >.<,neutral
appium/appium,jshint,2014-07-30T17:53:53Z,hmm. i don't only want to lint changed files in our ci. i want to lint all files.but in the pre-commit hook. i only want to lint changed files. so what we really want is two kinds of linting: lint-all and lint-changed. and we'll use lint-changed in the pre-commit hook.,neutral
appium/appium,jshint,2014-08-04T01:52:34Z,so currently. the pre-commit hook calls "grunt lint" which calls jshint on the changed files.i was thinking that ci called the `travis` grunt task. which runs jshint on all files. not just the new one.where does ci call the `lint` task?,neutral
appium/appium,jshint,2014-08-04T17:50:21Z,yep. you're right! travis calls `jshint`. `jscs`. and `unit`. not `lint`,neutral
axemclion/IndexedDBShim,sauce,2013-06-13T06:06:36Z,still get this after doing `npm install grunt; npm install -g grunt-cli` with a new git clone.```: grunt>> local npm module "grunt-contrib-concat" not found. is it installed?>> local npm module "grunt-contrib-uglify" not found. is it installed?>> local npm module "grunt-contrib-connect" not found. is it installed?>> local npm module "grunt-saucelabs" not found. is it installed?>> local npm module "grunt-contrib-jshint" not found. is it installed?>> local npm module "grunt-contrib-watch" not found. is it installed?warning: task "jshint" not found. use --force to continue.aborted due to warnings.```,negative
jhipster/generator-jhipster,eslint,2016-09-05T19:10:07Z,there was an eslint error. jdubois please merge this once travis passes. else ill merge tomorrow,negative
jhipster/generator-jhipster,karma,2017-05-23T20:40:22Z,there are 2 notifications (i coded both). but they use underneath the same lib (so probably it works the same for both).- look for `webpacknotifierplugin` in webpack-common.js- look for `notifyreporter` in karma.conf.js,neutral
urish/firebase-server,eslint,2016-03-08T18:47:48Z,also. please make sure to comply with the project's eslint rules. you can verify your code by running`npm run lint`,neutral
